,date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,ObjectId
250738,2019/10/18 00:00:00+00,2019,10,18,port1105,Rizhao,China,CHN,2,2,2,0,0,6,6,0.0,70206.1898155821,0.0,0.0,0.0,70206.1898155821,70206.1898155821,7050.09269117791,3829.66248753285,3701.79563993243,0.0,0.0,14581.5508186432,14581.5508186432,250739
250739,2019/10/19 00:00:00+00,2019,10,19,port1105,Rizhao,China,CHN,2,4,1,0,0,7,7,0.0,198424.225695741,0.0,0.0,0.0,198424.225695741,198424.225695741,54049.2039880369,11816.6117386094,4702.17573706163,0.0,0.0,70567.991463708,70567.991463708,250740
250740,2019/10/20 00:00:00+00,2019,10,20,port1105,Rizhao,China,CHN,3,4,3,0,0,10,10,0.0,129032.697628688,18163.2774489941,0.0,0.0,147195.975077682,147195.975077682,10034.1076505503,0.0,10968.4307822662,0.0,0.0,21002.5384328165,21002.5384328165,250741
250741,2019/10/21 00:00:00+00,2019,10,21,port1105,Rizhao,China,CHN,0,6,1,0,0,7,7,0.0,235753.646580946,0.0,0.0,0.0,235753.646580946,235753.646580946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250742
250742,2019/10/22 00:00:00+00,2019,10,22,port1105,Rizhao,China,CHN,2,5,2,0,1,9,10,8274.96417317149,247528.902199178,3761.91501239833,0.0,4199.96754884343,259565.781384748,263765.748933591,0.0,6144.69882585463,9264.43260438875,0.0,0.0,15409.1314302434,15409.1314302434,250743
250743,2019/10/23 00:00:00+00,2019,10,23,port1105,Rizhao,China,CHN,1,3,2,0,0,6,6,0.0,227453.935054874,3951.03668826149,0.0,0.0,231404.971743136,231404.971743136,0.0,0.0,2149.22209816446,0.0,0.0,2149.22209816446,2149.22209816446,250744
250744,2019/10/24 00:00:00+00,2019,10,24,port1105,Rizhao,China,CHN,2,5,1,0,1,8,9,0.0,243778.054349221,716.575711025956,0.0,2579.48667430116,244494.630060247,247074.116734548,8577.89130569719,0.0,0.0,0.0,0.0,8577.89130569719,8577.89130569719,250745
250745,2019/10/25 00:00:00+00,2019,10,25,port1105,Rizhao,China,CHN,2,5,0,0,0,7,7,724.536507014098,221267.774955175,0.0,0.0,0.0,221992.311462189,221992.311462189,12004.5366369811,0.0,0.0,0.0,0.0,12004.5366369811,12004.5366369811,250746
250746,2019/10/26 00:00:00+00,2019,10,26,port1105,Rizhao,China,CHN,1,7,1,0,1,9,10,0.0,217223.949938076,0.0,0.0,5791.88295987039,217223.949938076,223015.832897947,0.0,47420.3586456595,3532.30414125275,0.0,0.0,50952.6627869122,50952.6627869122,250747
250747,2019/10/27 00:00:00+00,2019,10,27,port1105,Rizhao,China,CHN,1,3,0,0,0,4,4,0.0,131839.087603207,0.0,0.0,0.0,131839.087603207,131839.087603207,20146.476032368,9780.55253553504,0.0,0.0,0.0,29927.0285679031,29927.0285679031,250748
250748,2019/10/28 00:00:00+00,2019,10,28,port1105,Rizhao,China,CHN,2,4,0,0,0,6,6,0.0,240995.219589254,0.0,0.0,0.0,240995.219589254,240995.219589254,17171.0303234571,4454.77901314225,0.0,0.0,0.0,21625.8093365993,21625.8093365993,250749
250749,2019/10/29 00:00:00+00,2019,10,29,port1105,Rizhao,China,CHN,3,3,0,0,0,6,6,18565.5839718804,82725.2443115938,0.0,0.0,0.0,101290.828283474,101290.828283474,43842.6219851382,0.0,0.0,0.0,0.0,43842.6219851382,43842.6219851382,250750
250750,2019/10/30 00:00:00+00,2019,10,30,port1105,Rizhao,China,CHN,2,3,1,0,0,6,6,643.756966025234,35909.8604083895,0.0,0.0,0.0,36553.6173744148,36553.6173744148,2417.71404276743,8621.38396866381,10758.1143266415,0.0,0.0,21797.2123380727,21797.2123380727,250751
250751,2019/09/08 00:00:00+00,2019,9,8,port1105,Rizhao,China,CHN,1,2,1,0,0,4,4,0.0,31005.4260440225,4225.44824681148,0.0,0.0,35230.874290834,35230.874290834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250752
250752,2019/09/09 00:00:00+00,2019,9,9,port1105,Rizhao,China,CHN,1,7,1,0,0,9,9,0.0,269328.795352593,0.0,0.0,0.0,269328.795352593,269328.795352593,1209.3015873846,0.0,1328.26784672942,0.0,0.0,2537.56943411402,2537.56943411402,250753
250753,2019/07/15 00:00:00+00,2019,7,15,port1105,Rizhao,China,CHN,1,5,0,0,0,6,6,0.0,71848.8678854349,0.0,0.0,0.0,71848.8678854349,71848.8678854349,0.0,10293.4485672451,0.0,0.0,0.0,10293.4485672451,10293.4485672451,250754
250754,2019/09/10 00:00:00+00,2019,9,10,port1105,Rizhao,China,CHN,1,3,0,0,0,4,4,0.0,148166.804099604,0.0,0.0,0.0,148166.804099604,148166.804099604,7907.41202661023,0.0,0.0,0.0,0.0,7907.41202661023,7907.41202661023,250755
250755,2019/07/16 00:00:00+00,2019,7,16,port1105,Rizhao,China,CHN,1,8,2,0,0,11,11,0.0,276252.02958097,0.0,0.0,0.0,276252.02958097,276252.02958097,0.0,968.984223938533,2149.94434459601,0.0,0.0,3118.92856853454,3118.92856853454,250756
250756,2019/07/17 00:00:00+00,2019,7,17,port1105,Rizhao,China,CHN,1,7,0,0,0,8,8,0.0,306279.9990438,0.0,0.0,0.0,306279.9990438,306279.9990438,0.0,542.892226998483,0.0,0.0,0.0,542.892226998483,542.892226998483,250757
250757,2019/07/18 00:00:00+00,2019,7,18,port1105,Rizhao,China,CHN,2,3,2,0,1,7,8,0.0,183556.033280693,5257.35192431827,0.0,0.0,188813.385205011,188813.385205011,24456.3617992752,0.0,0.0,0.0,10302.2435321971,24456.3617992752,34758.6053314723,250758
250758,2019/07/19 00:00:00+00,2019,7,19,port1105,Rizhao,China,CHN,0,6,2,0,0,8,8,0.0,217977.483198067,1740.57213011775,0.0,0.0,219718.055328185,219718.055328185,0.0,0.0,4893.65726729175,0.0,0.0,4893.65726729175,4893.65726729175,250759
250759,2019/07/20 00:00:00+00,2019,7,20,port1105,Rizhao,China,CHN,3,6,1,0,0,10,10,0.0,292932.755428608,0.0,0.0,0.0,292932.755428608,292932.755428608,8918.92910880974,15348.6609542796,595.993538468135,0.0,0.0,24863.5836015574,24863.5836015574,250760
250760,2019/07/21 00:00:00+00,2019,7,21,port1105,Rizhao,China,CHN,0,2,1,0,0,3,3,0.0,95000.7618170994,3946.22197141256,0.0,0.0,98946.983788512,98946.983788512,0.0,4402.44504676118,0.0,0.0,0.0,4402.44504676118,4402.44504676118,250761
250761,2019/07/22 00:00:00+00,2019,7,22,port1105,Rizhao,China,CHN,1,5,0,0,0,6,6,0.0,251614.171868242,0.0,0.0,0.0,251614.171868242,251614.171868242,0.0,3127.57766745719,0.0,0.0,0.0,3127.57766745719,3127.57766745719,250762
250800,2020/07/07 00:00:00+00,2020,7,7,port1105,Rizhao,China,CHN,2,3,0,0,0,5,5,0.0,179521.697189424,0.0,0.0,0.0,179521.697189424,179521.697189424,19475.0551828067,0.0,0.0,0.0,0.0,19475.0551828067,19475.0551828067,250801
250801,2020/07/08 00:00:00+00,2020,7,8,port1105,Rizhao,China,CHN,0,8,3,0,0,11,11,0.0,340740.778161721,3737.94141792104,0.0,0.0,344478.719579642,344478.719579642,0.0,0.0,8902.10965703586,0.0,0.0,8902.10965703586,8902.10965703586,250802
250802,2020/05/18 00:00:00+00,2020,5,18,port1105,Rizhao,China,CHN,2,3,0,0,0,5,5,0.0,85879.4172130887,0.0,0.0,0.0,85879.4172130887,85879.4172130887,37235.3525589502,0.0,0.0,0.0,0.0,37235.3525589502,37235.3525589502,250803
250803,2020/07/09 00:00:00+00,2020,7,9,port1105,Rizhao,China,CHN,2,4,1,0,0,7,7,0.0,267368.084928383,0.0,0.0,0.0,267368.084928383,267368.084928383,1530.23560691956,0.0,2931.08999927528,0.0,0.0,4461.32560619483,4461.32560619483,250804
250804,2020/07/10 00:00:00+00,2020,7,10,port1105,Rizhao,China,CHN,3,3,0,0,0,6,6,0.0,86812.0985110133,0.0,0.0,0.0,86812.0985110133,86812.0985110133,25748.1172200482,0.0,0.0,0.0,0.0,25748.1172200482,25748.1172200482,250805
250805,2020/07/11 00:00:00+00,2020,7,11,port1105,Rizhao,China,CHN,0,6,2,0,0,8,8,0.0,271964.145212537,4015.211935284,0.0,0.0,275979.357147821,275979.357147821,0.0,1382.23818938507,2916.85709704186,0.0,0.0,4299.09528642693,4299.09528642693,250806
250806,2020/05/19 00:00:00+00,2020,5,19,port1105,Rizhao,China,CHN,2,6,0,0,0,8,8,0.0,258061.383588186,0.0,0.0,0.0,258061.383588186,258061.383588186,43703.2212214074,0.0,0.0,0.0,0.0,43703.2212214074,43703.2212214074,250807
250807,2020/08/26 00:00:00+00,2020,8,26,port1105,Rizhao,China,CHN,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250808
250808,2020/02/08 00:00:00+00,2020,2,8,port1105,Rizhao,China,CHN,2,5,0,0,0,7,7,12013.0006488646,253185.598241207,0.0,0.0,0.0,265198.598890072,265198.598890072,0.0,25214.1138265281,0.0,0.0,0.0,25214.1138265281,25214.1138265281,250809
250809,2019/10/31 00:00:00+00,2019,10,31,port1105,Rizhao,China,CHN,0,5,0,0,0,5,5,0.0,105744.971317158,0.0,0.0,0.0,105744.971317158,105744.971317158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250810
250810,2020/07/12 00:00:00+00,2020,7,12,port1105,Rizhao,China,CHN,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8829.04340309333,0.0,0.0,0.0,0.0,8829.04340309333,8829.04340309333,250811
250811,2020/10/15 00:00:00+00,2020,10,15,port1105,Rizhao,China,CHN,1,3,0,0,1,4,5,0.0,168286.69740939,0.0,0.0,0.0,168286.69740939,168286.69740939,17973.6938853653,0.0,0.0,0.0,5700.67330677076,17973.6938853653,23674.367192136,250812
250812,2020/05/20 00:00:00+00,2020,5,20,port1105,Rizhao,China,CHN,1,4,1,0,0,6,6,0.0,109342.376534521,4405.14656776646,0.0,0.0,113747.523102287,113747.523102287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250813
250813,2019/12/20 00:00:00+00,2019,12,20,port1105,Rizhao,China,CHN,2,3,0,0,0,5,5,1869.21108978598,126078.225208487,0.0,0.0,0.0,127947.436298273,127947.436298273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250814
250814,2020/08/27 00:00:00+00,2020,8,27,port1105,Rizhao,China,CHN,3,11,1,0,0,15,15,543.041141264945,413550.246336115,0.0,0.0,0.0,414093.28747738,414093.28747738,32428.6355156709,0.0,714.459913445875,0.0,0.0,33143.0954291168,33143.0954291168,250815
250815,2020/03/29 00:00:00+00,2020,3,29,port1105,Rizhao,China,CHN,1,5,1,0,0,7,7,0.0,242461.779319858,0.0,0.0,0.0,242461.779319858,242461.779319858,20019.1652757174,0.0,2537.99133371965,0.0,0.0,22557.156609437,22557.156609437,250816
250816,2020/02/09 00:00:00+00,2020,2,9,port1105,Rizhao,China,CHN,1,4,0,0,0,5,5,28857.073302932,211493.463745384,0.0,0.0,0.0,240350.537048316,240350.537048316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250817
250817,2020/02/10 00:00:00+00,2020,2,10,port1105,Rizhao,China,CHN,0,5,0,0,0,5,5,0.0,155561.397131716,0.0,0.0,0.0,155561.397131716,155561.397131716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250818
250818,2020/02/11 00:00:00+00,2020,2,11,port1105,Rizhao,China,CHN,1,2,0,0,0,3,3,5757.84415746135,42901.2271893066,0.0,0.0,0.0,48659.0713467679,48659.0713467679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250819
250819,2020/02/12 00:00:00+00,2020,2,12,port1105,Rizhao,China,CHN,1,3,1,0,0,5,5,0.0,72438.8327420441,0.0,0.0,0.0,72438.8327420441,72438.8327420441,33646.3642546371,0.0,1172.29366245783,0.0,0.0,34818.6579170949,34818.6579170949,250820
250820,2020/02/13 00:00:00+00,2020,2,13,port1105,Rizhao,China,CHN,0,4,0,0,0,4,4,0.0,181775.809067521,0.0,0.0,0.0,181775.809067521,181775.809067521,0.0,8442.19803188208,0.0,0.0,0.0,8442.19803188208,8442.19803188208,250821
